,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WRank,WSchool,WTeam_Name,WConference,WWinsKP,WLossesKP,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LRank,LSchool,LTeam_Name,LConference,LWinsKP,LLossesKP,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank,WinsKP,LossesKP,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
503,2016_1151_1314,0.5,1151,1314,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-5.01838235,-1,-1,-0.0281207133,0.0471335368,-0.0049683316,-5.53308824,-4.14889706,1.27573529,0.461397059,0.367647059,-0.47426471,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,73,2,0,-0.18469999999999998,-12.200000000000003,114,1.6000000000000085,15,-5.700000000000003,232,0.14800000000000002,-263,-0.17129999999999995,142,-2.0,64,4.400000000000006,228,-0.025500000000000078,44
504,2016_1153_1314,0.5,1153,1314,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-2.39338235,-6,4,-0.0512055298,0.0313274592,-0.0337126835,-1.59558824,-2.64889706,0.15073529,1.055147059,1.430147059,-2.28676471,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,20,-2,3,-0.06989999999999996,-10.700000000000003,82,-3.0,-30,-6.300000000000011,260,-0.0040000000000000036,11,-0.10870000000000002,69,-2.6000000000000085,92,1.5,59,-0.11370000000000002,136
505,2016_1160_1314,0.5,1160,1314,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-7.95588235,-7,5,-0.057492576100000005,0.0754439879,-0.0006776577,1.34191176,-4.64889706,2.55698529,-1.694852941,0.6488970589999999,0.80698529,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,56,-2,3,-0.15749999999999997,-12.299999999999997,116,0.29999999999999716,5,-3.0,95,0.095,-207,-0.04730000000000001,33,-0.4000000000000057,8,1.4000000000000057,52,-0.1335,160
506,2016_1163_1314,0.5,1163,1314,2016,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-2.38235294,-4,4,-0.0193199269,0.048227558600000005,0.048986218399999996,-4.44117648,-4.26470588,0.20588235,-1.176470588,0.647058824,0.08823529,23,Connecticut,connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,16,-3,3,-0.05349999999999988,-10.299999999999997,76,-3.700000000000003,-32,-5.6000000000000085,228,-0.019000000000000003,33,-0.08729999999999993,52,-2.1000000000000085,70,1.2000000000000028,45,-0.09639999999999999,124
507,2016_1167_1314,0.5,1167,1314,2016,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.7241379310000005,5.068965517,21.48275862,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-4.223123729,-7,2,-0.0322457262,0.0319213245,-0.0863540846,-2.97058824,-3.15212982,1.50202839,0.84178499,0.6866125759999999,3.57099391,109,Cal St. Bakersfield,cal st. bakersfield,WAC,18,7,,0.6479,102.8,186,97.5,57,68.1,227,-0.001,174,0.3441,331,99.9,334,105.7,293,0.4353,258,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,102,-3,3,-0.27459999999999996,-16.0,181,1.7000000000000028,17,-4.800000000000011,190,0.044,-104,-0.31039999999999995,291,-7.0,297,4.6000000000000085,240,-0.1392,166
508,2016_1173_1314,0.5,1173,1314,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-5.33088235,-3,1,-0.0191874355,0.03288054,-0.0649859128,-2.31433824,-3.43014706,2.15073529,-0.976102941,0.055147059000000005,1.15073529,37,Dayton,dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,30,0,-1,-0.08919999999999995,-10.299999999999997,78,-1.5,-20,-5.200000000000003,208,0.158,-267,-0.10939999999999994,71,-2.4000000000000057,80,1.7000000000000028,68,0.016699999999999937,-9
509,2016_1181_1314,0.5,1181,1314,2016,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999999,4.181818182,16.63636364,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-3.311942956,-5,4,-0.019813048,0.0729584325,-0.015366430300000001,-4.63725491,-4.63279858,-1.032976831,-0.488413547,-0.20053475899999998,-1.27540107,11,Duke,duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.040999999999999995,273,0.6824,22,108.1,10,101.2,57,0.5626,111,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,4,-2,2,-0.019000000000000017,3.1000000000000085,-3,4.5,69,-3.8000000000000114,135,0.0040000000000000036,-5,0.027900000000000036,-18,1.1999999999999886,-27,0.10000000000000853,4,-0.011900000000000022,19
510,2016_1192_1314,0.5,1192,1314,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-14.38330171,-11,8,-0.0223550186,0.0507740937,-0.0386980027,-7.84155598,-4.02087287,2.08823529,0.472485769,-1.8662239090000001,3.66888045,273,Fairleigh Dickinson,fairleigh dickinson,NEC,13,12,,0.2729,103.7,165,112.9,329,72.6,42,0.066,44,0.3371,334,99.2,345,105.2,266,0.5659,105,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,266,-8,8,-0.6496,-15.099999999999994,160,17.10000000000001,289,-0.30000000000001137,5,0.111,-234,-0.31739999999999996,294,-7.700000000000003,308,4.1000000000000085,213,-0.008600000000000052,13
511,2016_1195_1314,0.5,1195,1314,2016,2.7241379310000005,16,13,0.46957520090000004,0.34588235289999997,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.034482758999999,19.62068966,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-9.981744419,-12,7,-0.009162796400000001,0.0319886994,-0.09247824240000001,-1.55679514,-5.22109534,1.08823529,-0.744421907,-0.34787018200000003,1.70892495,201,Florida Gulf Coast,florida gulf coast,ASun,15,12,,0.4161,100.9,222,103.9,183,68.5,194,-0.053,293,0.4168,264,103.8,163,106.9,338,0.4965,195,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,194,-6,8,-0.5064,-17.89999999999999,217,8.100000000000009,143,-4.400000000000006,157,-0.008,15,-0.23769999999999997,224,-3.1000000000000085,126,5.800000000000011,285,-0.07800000000000001,103
512,2016_1201_1314,0.5,1201,1314,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-9.23713235,-5,3,-0.048253960199999994,0.029109759500000002,-0.0416427066,-3.93933824,-5.05514706,-0.28676471,1.273897059,-0.6636029410000001,4.33823529,132,Fresno St.,fresno st.,MWC,16,9,,0.5696,102.7,188,100.2,106,69.6,152,0.039,88,0.5088,157,102.2,250,101.9,82,0.4596,231,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,125,-5,5,-0.3529,-16.099999999999994,183,4.400000000000006,66,-3.3000000000000114,115,0.08399999999999999,-190,-0.14569999999999994,117,-4.700000000000003,213,0.8000000000000114,29,-0.1149,139
513,2016_1211_1314,0.5,1211,1314,2016,12.75,25,7,0.4853737811,0.37613293049999996,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,0.04411765,-3,1,0.0066357838,0.062239277,0.022230078599999998,-1.59558824,-4.24264706,0.43198529,-1.882352941,-1.382352941,-0.31801471,30,Gonzaga,gonzaga,WCC,20,6,,0.8492,112.0,35,96.3,48,68.3,213,-0.037000000000000005,265,0.5376,120,105.1,90,103.7,176,0.6406,37,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,23,-1,2,-0.07330000000000003,-6.799999999999997,30,0.5,8,-4.6000000000000085,176,0.007999999999999993,-13,-0.1169,80,-1.8000000000000114,53,2.6000000000000085,123,0.06609999999999994,-55
514,2016_1214_1314,0.5,1214,1314,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-11.80588235,-8,4,-0.060762902599999995,-0.0050012978,-0.0833951041,0.32941176,-5.85098039,2.95490196,-1.6490196080000001,-0.7156862740000001,2.55490196,234,Hampton,hampton,MEAC,14,9,,0.3534,96.2,304,101.4,131,72.1,52,0.129,7,0.3595,318,101.0,309,106.2,315,0.5705,97,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,227,-7,5,-0.5690999999999999,-22.599999999999994,299,5.6000000000000085,91,-0.8000000000000114,15,0.174,-271,-0.295,278,-5.900000000000006,272,5.1000000000000085,262,-0.0040000000000000036,5
515,2016_1218_1314,0.5,1218,1314,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-1.90588235,-3,-1,-0.0194699926,0.013975198999999999,-0.05136416269999999,-3.60392157,-2.48431373,2.25490196,0.850980392,-0.48235294100000004,2.55490196,52,Hawaii,hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,45,-1,-1,-0.12839999999999996,-12.399999999999991,118,-1.2000000000000028,-17,-1.4000000000000057,32,0.045,-106,-0.28769999999999996,271,-6.5,287,4.1000000000000085,214,-0.2735,251
516,2016_1221_1314,0.5,1221,1314,2016,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-17.03921568,-14,13,-0.0658528432,0.013429508799999998,-0.045042068600000006,-10.84937612,-4.20855615,0.05793226,-0.427807486,-1.8672014259999998,-1.09358289,320,Holy Cross,holy cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,313,-11,10,-0.7522,-23.599999999999994,307,13.400000000000006,244,-7.5,291,0.12,-245,-0.3192,297,-6.1000000000000085,278,5.800000000000011,288,-0.18980000000000002,210
517,2016_1231_1314,0.5,1231,1314,2016,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,0.66911765,-3,1,0.0223349641,0.1008045092,-0.0145612773,-3.59558824,-2.14889706,2.74448529,0.055147059000000005,-0.413602941,0.27573529,21,Indiana,indiana,B10,20,6,,0.8783,116.1,14,97.8,63,70.2,116,-0.006999999999999999,194,0.5863,83,106.0,59,102.9,123,0.4303,262,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,14,-1,2,-0.04420000000000002,-2.700000000000003,9,2.0,23,-2.700000000000003,79,0.038,-84,-0.06819999999999993,43,-0.9000000000000057,22,1.8000000000000114,70,-0.1442,170
518,2016_1233_1314,0.5,1233,1314,2016,5.9375,22,10,0.45608628659999995,0.3720930233,0.7124802528,36.90625,16.84375,12.78125,7.5625,4.125,19.4375,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-6.76838235,-6,4,-0.022651710699999997,0.058199369800000005,-0.025108399700000002,-4.06433824,-1.27389706,1.86948529,0.680147059,-0.257352941,1.52573529,120,Iona,iona,MAAC,14,10,,0.6124,107.7,96,103.5,172,73.1,31,-0.042,275,0.4578,208,102.0,262,103.5,162,0.6448,34,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,113,-7,6,-0.31009999999999993,-11.099999999999994,91,7.700000000000003,132,0.19999999999998863,-6,0.0029999999999999957,-3,-0.19669999999999999,168,-4.900000000000006,225,2.4000000000000057,109,0.07030000000000003,-58
519,2016_1234_1314,0.5,1234,1314,2016,9.387096774,21,10,0.45047418340000006,0.3823088456,0.7192429022,38.38709677,16.0,10.41935484,6.806451612999999,4.838709677,16.25806452,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-3.3187855760000002,-7,4,-0.0282638139,0.0684151921,-0.0183457503,-2.58349147,-2.11764706,-0.49240987,-0.075901328,0.45635673600000004,-1.65370019,4,Iowa,iowa,B10,20,5,,0.9269,118.5,7,95.0,29,69.9,130,-0.048,286,0.674,24,107.6,17,101.0,47,0.5531,128,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,-3,-1,1,0.0043999999999999595,-0.29999999999999716,2,-0.7999999999999972,-11,-3.0,93,-0.0030000000000000027,8,0.019500000000000073,-16,0.6999999999999886,-20,-0.09999999999999432,-6,-0.021399999999999975,36
520,2016_1235_1314,0.5,1235,1314,2016,6.875,21,11,0.5015075377,0.3802008608,0.7061143984,36.0625,16.53125,11.5625,6.15625,4.21875,15.53125,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-5.83088235,-7,5,0.0227695404,0.0663072073,-0.0314742541,-4.90808824,-1.58639706,0.65073529,-0.726102941,-0.163602941,-2.38051471,15,Iowa St.,iowa st.,B12,18,7,,0.8969,119.5,4,99.0,77,72.4,45,-0.055,298,0.7126,7,106.9,38,98.7,1,0.5266,156,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,8,-3,3,-0.025599999999999956,0.7000000000000028,-1,3.200000000000003,37,-0.5,8,-0.010000000000000002,20,0.05810000000000004,-33,0.0,1,-2.3999999999999915,-52,-0.047900000000000054,64
521,2016_1242_1314,0.5,1242,1314,2016,12.696969699999999,29,4,0.4886901631,0.42204724409999994,0.7061994609000001,37.33333333,15.45454545,12.54545455,6.757575758,4.0,18.90909091,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-0.00891265,1,-2,0.0099521658,0.1081535906,-0.031389191600000005,-3.63725491,-2.66310161,1.63368984,-0.12477718300000001,-0.382352941,0.9973261999999998,5,Kansas,kansas,B12,21,4,,0.9263,117.9,10,94.6,25,70.0,125,0.05,69,0.7172,5,107.1,30,98.8,3,0.5407,149,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,-2,0,0,0.0038000000000000256,-0.8999999999999915,5,-1.2000000000000028,-15,-2.9000000000000057,88,0.095,-209,0.06269999999999998,-35,0.19999999999998863,-7,-2.299999999999997,-50,-0.03380000000000005,57
522,2016_1246_1314,0.5,1246,1314,2016,11.41176471,26,8,0.47856086740000003,0.3704866562,0.6833976834000001,38.58823529,14.41176471,11.0,5.617647058999999,5.647058824,20.47058824,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-1.29411764,-2,2,-0.00017712990000000003,0.0565930027,-0.0541909691,-2.38235295,-3.70588235,0.08823529,-1.2647058820000001,1.264705883,2.55882353,9,Kentucky,kentucky,SEC,19,6,,0.9177,117.9,9,95.6,37,68.5,196,-0.040999999999999995,274,0.6693,27,106.6,43,100.2,21,0.6205,57,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,2,-2,2,-0.0048000000000000265,-0.8999999999999915,4,-0.20000000000000284,-3,-4.400000000000006,159,0.0040000000000000036,-4,0.014800000000000035,-13,-0.30000000000001137,6,-0.8999999999999915,-32,0.04600000000000004,-35
523,2016_1268_1314,0.5,1268,1314,2016,9.125,24,8,0.4854035489,0.37575757579999997,0.7604501607999999,35.375,14.0625,12.84375,5.75,5.375,16.625,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-3.58088235,-4,2,0.006665551600000001,0.061863922300000006,0.0228615083,-5.59558824,-4.05514706,1.93198529,-1.132352941,0.992647059,-1.28676471,13,Maryland,maryland,B10,22,4,,0.8987,112.4,32,93.0,11,68.0,230,0.036000000000000004,94,0.6505,45,106.2,51,100.6,34,0.5004,191,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,6,1,0,-0.023799999999999932,-6.3999999999999915,27,-2.799999999999997,-29,-4.900000000000006,193,0.081,-184,-0.0040000000000000036,5,-0.7000000000000028,14,-0.5,-19,-0.07410000000000005,99
524,2016_1274_1314,0.5,1274,1314,2016,8.8125,25,7,0.4766514806,0.3656093489,0.7507122506999999,34.75,12.8125,10.65625,6.0625,3.625,16.5625,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-3.89338235,-3,1,-0.0020865167000000003,0.0517156954,0.013123598200000001,-6.22058824,-5.30514706,-0.25551471,-0.819852941,-0.757352941,-1.34926471,12,Miami FL,miami fl,ACC,20,4,,0.9015,115.3,19,95.1,30,68.0,234,0.035,97,0.6828,21,108.5,5,101.5,66,0.5477,139,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,5,-1,0,-0.02100000000000002,-3.5,14,-0.7000000000000028,-10,-4.900000000000006,197,0.08,-181,0.028299999999999992,-19,1.5999999999999943,-32,0.4000000000000057,13,-0.026800000000000046,47
525,2016_1276_1314,0.5,1276,1314,2016,6.242424242,21,12,0.4647812166,0.38415366149999997,0.7392120075,32.03030303,14.96969697,9.727272727,5.424242424,2.090909091,15.66666667,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-6.463458107999999,-7,6,-0.013956780700000001,0.070260008,0.001623355,-8.94028521,-3.14795009,-1.184491983,-1.458110517,-2.29144385,-2.24509804,48,Michigan,michigan,B10,19,7,,0.8111,115.8,15,102.1,146,66.3,305,0.048,74,0.6162,65,105.9,64,101.6,71,0.4782,215,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,41,-2,3,-0.11139999999999994,-3.0,10,6.299999999999997,106,-6.6000000000000085,268,0.093,-204,-0.0383,25,-1.0,27,0.5,18,-0.0963,123
526,2016_1277_1314,0.5,1277,1314,2016,16.38235294,29,5,0.4836956522,0.43356643359999997,0.7302631579000001,41.85294118,20.55882353,11.79411765,4.4117647060000005,5.147058824,19.08823529,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,3.67647059,1,-1,0.0049576549,0.1196727801,-0.0073254945999999994,0.88235294,2.44117647,0.88235294,-2.470588235,0.764705883,1.17647058,3,Michigan St.,michigan st.,B10,21,5,,0.9355,119.8,3,94.9,28,68.1,222,-0.022000000000000002,230,0.6412,53,105.8,66,100.6,35,0.4752,219,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,-4,0,1,0.013000000000000012,1.0,-2,-0.8999999999999915,-12,-4.800000000000011,185,0.022999999999999996,-48,-0.013299999999999979,13,-1.1000000000000085,29,-0.5,-18,-0.0993,127
527,2016_1292_1314,0.5,1292,1314,2016,4.096774194,22,9,0.44885410840000006,0.3887147335,0.607198748,36.80645161,13.03225806,11.93548387,6.258064516,3.483870968,20.451612899999997,12.70588235,28,6,0.47873799729999994,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.882352941000001,4.382352941000001,17.91176471,-8.609108156,-6,3,-0.029883888900000002,0.07482108,-0.1303899045,-4.16413663,-5.085389,1.02371916,-0.624288425,-0.898481973,2.53984819,125,Middle Tennessee,middle tennessee,CUSA,18,7,,0.5897,101.0,220,97.9,64,69.2,169,0.057,60,0.4536,219,103.2,189,104.9,246,0.5579999999999999,122,7,North Carolina,north carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,118,-3,3,-0.3328,-17.799999999999997,215,2.1000000000000085,24,-3.700000000000003,132,0.10200000000000001,-218,-0.20089999999999997,179,-3.700000000000003,152,3.8000000000000114,193,-0.01650000000000007,30
