,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WTeam_Name,WRank,WSchool,WConference,Wins_y,Losses_y,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LTeam_Name,LRank,LSchool,LConference,LWinsKP,Losses,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank
142,2016_1151_1218,0.5,1151,1218,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-3.1125000000000007,2,0,-0.008650720700000003,0.03315833780000005,0.046395831100000014,-1.9291666700000007,-1.6645833299999993,-0.9791666699999996,-0.3895833329999992,0.8500000000000001,-3.0291666699999986,chattanooga,80,Chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.103,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,28
143,2016_1153_1218,0.5,1153,1218,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-0.4875000000000007,-3,5,-0.031735537200000004,0.01735226020000008,0.017651479199999986,2.0083333299999997,-0.16458332999999925,-2.10416667,0.20416666700000088,1.9125,-4.841666669999999,cincinnati,27,Cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,-25
144,2016_1160_1218,0.5,1160,1218,2016,4.75,21,11,0.4212454212,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-6.050000000000002,-4,6,-0.03802258350000004,0.061468788900000015,0.05068650499999994,4.945833329999999,-2.1645833299999997,0.3020833300000003,-2.545833332999999,1.13125,-1.7479166699999986,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,11
145,2016_1163_1218,0.5,1163,1218,2016,10.32352941,24,10,0.4594180704,0.3621212121,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-0.4764705899999999,-1,5,0.00015006569999997946,0.03425235960000006,0.10035038109999994,-0.8372549099999986,-1.780392149999999,-2.04901961,-2.02745098,1.129411765,-2.4666666699999986,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,-29
146,2016_1173_1218,0.5,1173,1218,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-3.4250000000000007,0,2,0.0002825570999999693,0.01890534100000002,-0.013621750100000107,1.2895833299999993,-0.9458333299999993,-0.10416666999999967,-1.8270833329999991,0.5375000000000001,-1.4041666699999986,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,-15
147,2016_1181_1218,0.5,1181,1218,2016,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-1.4060606060000005,-2,5,-0.0003430554000000141,0.05898323350000007,0.035997732399999934,-1.0333333399999989,-2.148484849999999,-3.2878787910000007,-1.3393939390000016,0.28181818199999986,-3.83030303,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,-41
148,2016_1192_1218,0.5,1192,1218,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-12.477419355,-8,9,-0.0028850260000000127,0.03679889470000003,0.012666159999999982,-4.237634409999998,-1.5365591399999996,-0.16666666999999968,-0.37849462299999903,-1.383870968,1.1139784900000012,fairleigh dickinson,273,Fairleigh Dickinson,NEC,13,12,,0.2729,103.7,165,112.9,329,72.6,42,0.066,44,0.3371,334,99.2,345,105.2,266,0.5659,105,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,221
149,2016_1195_1218,0.5,1195,1218,2016,2.7241379310000005,16,13,0.4695752009,0.3458823529,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.0344827589999985,19.62068966,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-8.075862069,-9,8,0.010307196200000037,0.01801350039999999,-0.04111407970000003,2.047126430000006,-2.7367816099999995,-1.1666666699999997,-1.5954022989999992,0.1344827589999995,-0.8459770099999986,florida gulf coast,201,Florida Gulf Coast,ASun,15,12,,0.4161,100.9,222,103.9,183,68.5,194,-0.053,293,0.4168,264,103.8,163,106.9,338,0.4965,195,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,149
150,2016_1201_1218,0.5,1201,1218,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-7.331250000000002,-2,4,-0.02878396760000002,0.015134560500000003,0.00972145609999997,-0.33541667000000075,-2.5708333299999997,-2.54166667,0.4229166670000009,-0.1812499999999999,1.7833333300000014,fresno st.,132,Fresno St.,MWC,16,9,,0.5696,102.7,188,100.2,106,69.6,152,0.039,88,0.5088,157,102.2,250,101.9,82,0.4596,231,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,80
151,2016_1211_1218,0.5,1211,1218,2016,12.75,25,7,0.4853737811,0.3761329305,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,1.9499999999999995,0,2,0.026105776400000003,0.04826407799999999,0.07359424129999992,2.0083333299999997,-1.7583333299999993,-1.82291667,-2.733333332999999,-0.8999999999999999,-2.8729166699999986,gonzaga,30,Gonzaga,WCC,20,6,,0.8492,112.0,35,96.3,48,68.3,213,-0.037000000000000005,265,0.5376,120,105.1,90,103.7,176,0.6406,37,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,-22
152,2016_1214_1218,0.5,1214,1218,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-9.9,-5,5,-0.041292910000000016,-0.01897649679999996,-0.03203094140000007,3.933333329999997,-3.36666666,0.7000000000000011,-2.499999999999999,-0.23333333300000006,0.0,hampton,234,Hampton,MEAC,14,9,,0.3534,96.2,304,101.4,131,72.1,52,0.129,7,0.3595,318,101.0,309,106.2,315,0.5705,97,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,182
153,2016_1112_1221,0.5,1112,1221,2016,12.21212121,25,8,0.4817898023,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,16.545454542999998,11,-11,0.06890464819999997,0.055239115299999975,0.030330774599999888,10.12121212,0.6060606100000001,1.84848485,-1.5454545460000002,2.2727272730000005,1.39393939,arizona,14,Arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-306
154,2016_1122_1221,0.5,1122,1221,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,1.969696969,2,-2,0.0465595928,0.02131629349999997,-0.022371145300000058,5.757575759999997,-1.030303029999999,3.575757580000001,0.4545454539999998,0.2424242430000003,0.8181818199999995,austin peay,242,Austin Peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-78
155,2016_1124_1221,0.5,1124,1221,2016,6.6875,21,11,0.4632829374,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,11.020833332999999,7,-8,0.05039778330000005,0.0462617434,0.03472614340000002,6.660037880000001,3.18465909,1.842803030000001,1.264204545,1.453598485,2.5880681800000005,baylor,38,Baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-282
156,2016_1138_1221,0.5,1138,1221,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,4.9999999997,5,-5,0.021365610400000123,0.007849251499999987,0.016855125500000012,8.696969699999999,-1.3636363599999992,2.84848485,0.2727272720000009,0.9696969700000002,4.454545450000001,buffalo,148,Buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.058,54,0.5531,100,106.0,61,104.0,194,0.5635,108,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-172
157,2016_1139_1221,0.5,1139,1221,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.774193548,3.35483871,19.90322581,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,13.752688172000001,7,-9,0.052780082000000006,0.05932007139999995,0.03889741069999997,6.298142719999998,0.44574779999999947,-0.743890519999999,0.31964809299999963,0.8396871950000002,3.0850439899999986,butler,46,Butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022,228,0.5968,76,104.3,131,100.8,40,0.4172,283,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-274
158,2016_1143_1221,0.5,1143,1221,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,12.424242424000001,9,-9,0.04803988580000002,0.041347723799999965,-0.03613632749999995,9.848484850000002,-0.9393939400000004,1.24242424,-2.333333334,2.3030303030000003,3.848484850000002,california,32,California,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059,304,0.6218,58,106.2,52,101.7,73,0.4541,237,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-288
159,2016_1151_1221,0.5,1151,1221,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,12.020833332999999,13,-14,0.03773212990000002,0.033704028,0.04007373700000005,5.316287880000001,0.05965909000000025,1.217803030000001,0.8892045450000001,2.234848485,0.6193181800000005,chattanooga,80,Chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.103,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-240
160,2016_1153_1221,0.5,1153,1221,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,14.645833332999999,8,-9,0.014647313400000028,0.017897950400000032,0.011329385100000032,9.25378788,1.5596590900000002,0.09280303000000067,1.482954545,3.297348485,-1.1931818199999995,cincinnati,27,Cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-293
161,2016_1160_1221,0.5,1160,1221,2016,4.75,21,11,0.4212454212,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,9.083333332999999,7,-8,0.008360267099999985,0.062014479099999964,0.044364410899999984,12.19128788,-0.44034090999999975,2.4990530300000007,-1.267045455,2.516098485,1.9005681800000005,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-257
162,2016_1163_1221,0.5,1163,1221,2016,10.32352941,24,10,0.4594180704,0.3621212121,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,14.656862743,10,-9,0.046532916300000005,0.034798049800000015,0.094028287,6.408199640000002,-0.05614972999999957,0.14795009000000015,-0.7486631020000001,2.51426025,1.1818181800000005,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-297
163,2016_1173_1221,0.5,1173,1221,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,11.708333332999999,11,-12,0.0466654077,0.01945103119999997,-0.01994384420000006,8.53503788,0.7784090900000002,2.0928030300000007,-0.5482954549999999,1.922348485,2.2443181800000005,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-283
164,2016_1181_1221,0.5,1181,1221,2016,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,13.727272727,9,-9,0.04603979520000001,0.059528923700000014,0.029675638299999973,6.212121210000002,-0.4242424299999996,-1.0909090910000003,-0.06060606100000233,1.666666667,-0.1818181800000005,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-309
165,2016_1192_1221,0.5,1192,1221,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,2.655913978,3,-5,0.04349782460000001,0.037344584899999984,0.006344065900000029,3.0078201400000038,0.1876832799999999,2.0303030300000007,0.9002932550000002,0.0009775169999999278,4.76246334,fairleigh dickinson,273,Fairleigh Dickinson,NEC,13,12,,0.2729,103.7,165,112.9,329,72.6,42,0.066,44,0.3371,334,99.2,345,105.2,266,0.5659,105,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-47
166,2016_1195_1221,0.5,1195,1221,2016,2.7241379310000005,16,13,0.4695752009,0.3458823529,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.0344827589999985,19.62068966,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,7.057471264,2,-6,0.05669004680000006,0.018559190599999945,-0.04743617379999998,9.29258098000001,-1.01253919,1.030303030000001,-0.3166144209999997,1.5193312439999995,2.8025078400000005,florida gulf coast,201,Florida Gulf Coast,ASun,15,12,,0.4161,100.9,222,103.9,183,68.5,194,-0.053,293,0.4168,264,103.8,163,106.9,338,0.4965,195,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-119
167,2016_1201_1221,0.5,1201,1221,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,7.802083333,9,-10,0.01759888300000001,0.015680250699999954,0.0033993620000000173,6.910037880000001,-0.8465909099999998,-0.3446969699999993,1.701704545,1.203598485,5.4318181800000005,fresno st.,132,Fresno St.,MWC,16,9,,0.5696,102.7,188,100.2,106,69.6,152,0.039,88,0.5088,157,102.2,250,101.9,82,0.4596,231,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-188
168,2016_1211_1221,0.5,1211,1221,2016,12.75,25,7,0.4853737811,0.3761329305,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,17.083333333,11,-12,0.07248862700000003,0.04880976819999994,0.06727214719999998,9.25378788,-0.03409090999999975,0.3740530300000007,-1.454545455,0.4848484850000001,0.7755681800000005,gonzaga,30,Gonzaga,WCC,20,6,,0.8492,112.0,35,96.3,48,68.3,213,-0.037000000000000005,265,0.5376,120,105.1,90,103.7,176,0.6406,37,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-290
169,2016_1214_1221,0.5,1214,1221,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,5.233333333,6,-9,0.005089940600000009,-0.018430806600000016,-0.03835303550000002,11.178787879999998,-1.6424242400000004,2.896969700000001,-1.2212121219999998,1.151515152,3.6484848499999987,hampton,234,Hampton,MEAC,14,9,,0.3534,96.2,304,101.4,131,72.1,52,0.129,7,0.3595,318,101.0,309,106.2,315,0.5705,97,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-86
170,2016_1218_1221,0.5,1218,1221,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,15.133333333,11,-14,0.046382850600000025,0.0005456901999999486,-0.006322094099999953,7.2454545500000025,1.7242424199999995,2.1969697000000004,1.2787878779999993,1.384848485,3.6484848499999987,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,-268
171,2016_1112_1231,0.5,1112,1231,2016,12.21212121,25,8,0.4817898023,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,-1.1628787900000006,0,1,-0.019283159100000058,-0.03213588509999998,-0.00015001670000003298,2.8674242399999983,-1.45359848,-0.8380681800000005,-2.0284090910000003,0.8191287880000004,0.024621209999999397,arizona,14,Arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,indiana,21,Indiana,B10,20,6,,0.8783,116.1,14,97.8,63,70.2,116,-0.006999999999999999,194,0.5863,83,106.0,59,102.9,123,0.4303,262,-7
172,2016_1122_1231,0.5,1122,1231,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,-15.738636364000001,-9,10,-0.04162821450000004,-0.06605870689999999,-0.05285193659999998,-1.4962121200000027,-3.0899621199999987,0.8892045500000005,-0.02840909100000033,-1.2111742419999998,-0.551136360000001,austin peay,242,Austin Peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,indiana,21,Indiana,B10,20,6,,0.8783,116.1,14,97.8,63,70.2,116,-0.006999999999999999,194,0.5863,83,106.0,59,102.9,123,0.4303,262,221
173,2016_1124_1231,0.5,1124,1231,2016,6.6875,21,11,0.4632829374,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,-6.6875,-4,4,-0.037790023999999985,-0.041113256999999966,0.004245352100000099,-0.59375,1.125,-0.84375,0.78125,0.0,1.21875,baylor,38,Baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,indiana,21,Indiana,B10,20,6,,0.8783,116.1,14,97.8,63,70.2,116,-0.006999999999999999,194,0.5863,83,106.0,59,102.9,123,0.4303,262,17
